,sample_id,posneg,testcontrol,NCT_num,PMID,F03_pmid_aggmax,F01_authors_authtree,F16_titleabs_propoccurance,F13_titleabs_tsimunw_tms,F13_titleabs_tsimunw_scr,F13_titleabs_tsimw_tms,F13_titleabs_tsimw_scr,F24_mesh_meshsim,F31_authors_authtree,F30_abstract_occurance,FTA_ta_allcaps_mismatch,F25_mesh_meshsim,F33_grants_occurance,F29_grants_occurance,F15_titleabs_propoccurance,F02_titleabs_allcaps,F13_chemicals_reverseoccur,F27_abstract_occurance,F30_cn_occurance,F09_titleabs_occurance,F10_titleabs_occurance,F36_authors_authtree,startdate_lift,start_diff_lt5,start_diff_cast,authcomp,agginvint,prob,Trial Results,NCT Link,rank,keep
NCT03745053:23339811,0,0,0,NCT03745053,23339811,0.09689158751116735,0.0,-0.5,225,3843.33369,399,6911.46499,0.285332373297017,,-0.5,1,1.0714285714285714,0,0.0,0.5,0,0.3333333333333333,-0.5,-0.5,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019902932207311406,no,no,3228,0
NCT03745053:28948934,0,0,0,NCT03745053,28948934,0.09689158751116735,0.0,-0.5,141,2556.74448,250,4644.41049,0.285332373297017,,-0.5,1,1.1,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019870387004876987,no,no,3229,0
NCT03745053:27283748,0,0,0,NCT03745053,27283748,0.14455864030802415,0.0,-0.5,155,2496.27505,292,4783.50947,0.285332373297017,,-0.5,1,1.1666666666666667,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019864036673906724,no,no,3230,0
NCT03745053:33538250,0,0,0,NCT03745053,33538250,0.14455864030802415,0.0,-0.5,178,3128.84794,334,5912.49821,0.285332373297017,,-0.5,1,0.506728134364736,0,0.0,0.5,0,0.123653040492693,-0.5,-0.5,-0.5,0.5,,0.798333333333333,1,0,0.0,0.236849605005533,0.019845926821790642,no,no,3231,0
NCT03745053:33315169,0,0,0,NCT03745053,33315169,0.09689158751116735,0.0,-0.5,135,2636.13371,246,4851.33973,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.798333333333333,1,0,0.0,0.236849605005533,0.019842231214668674,no,no,3232,0
NCT03745053:28798016,0,0,0,NCT03745053,28798016,0.07510506096918455,0.0,-0.5,148,2657.82291,284,5124.22933,0.285332373297017,,-0.5,1,1.0625,0,-0.5,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01983286417580716,no,no,3233,0
NCT03745053:30446398,0,0,0,NCT03745053,30446398,0.09689158751116735,0.0,-0.5,122,2305.31917,228,4344.26364,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0791550925925926,1,0,0.0,0.236849605005533,0.019817373661525386,no,no,3234,0
NCT03745053:19377384,0,0,0,NCT03745053,19377384,0.19488532604084127,0.0,-0.5,187,3389.16428,337,6164.93836,0.285332373297017,,-0.5,1,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01979056628742744,no,no,3235,0
NCT03745053:14724301,0,0,0,NCT03745053,14724301,0.09689158751116735,0.0,-0.5,231,3876.4443,412,6995.22384,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.0,-0.5,-0.5,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019743736599305162,no,no,3236,0
NCT03745053:25367504,0,0,0,NCT03745053,25367504,0.14455864030802415,0.0,-0.5,154,2816.17228,281,5227.05381,0.285332373297017,,-0.5,1,0.506728134364736,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019741649305515082,no,no,3237,0
NCT03745053:19378675,0,0,0,NCT03745053,19378675,0.09689158751116735,0.0,-0.5,206,3576.70217,366,6450.62021,0.285332373297017,,-0.5,1,1.0714285714285714,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019723749985533084,no,no,3238,0
NCT03745053:11319192,0,0,0,NCT03745053,11319192,0.09689158751116735,0.0,-0.5,137,2602.2027,244,4788.11579,0.285332373297017,,-0.5,1,1.0476190476190477,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019723666203433222,no,no,3239,0
NCT03745053:21658885,0,0,0,NCT03745053,21658885,0.09689158751116735,0.0,-0.5,142,2640.2573,238,4582.64361,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.3333333333333333,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01971429472984369,no,no,3240,0
NCT03745053:17443649,0,0,0,NCT03745053,17443649,0.09689158751116735,0.0,-0.5,199,3569.21614,351,6404.98538,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019697538318525408,no,no,3241,0
NCT03745053:18556717,0,0,0,NCT03745053,18556717,0.09689158751116735,0.0,-0.5,190,1518.61022,330,2672.33181,0.285332373297017,,0.0,1,0.0,0,0.0,-0.5,0,0.0,0.0,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01969707207391392,no,no,3242,0
NCT03745053:28606906,0,0,0,NCT03745053,28606906,0.14455864030802415,0.0,-0.5,142,2688.82115,261,5026.49733,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01969682302990313,no,no,3243,0
NCT03745053:20394879,0,0,0,NCT03745053,20394879,0.09689158751116735,0.0,-0.5,200,3541.61631,360,6442.57228,0.285332373297017,,-0.5,1,1.0714285714285714,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019686905481322892,no,no,3244,0
NCT03745053:22915922,0,0,0,NCT03745053,22915922,0.14455864030802415,0.0,-0.5,230,3878.49931,405,6955.46226,0.285332373297017,,-0.5,1,0.506728134364736,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01967800102649521,no,no,3245,0
NCT03745053:27665858,0,0,0,NCT03745053,27665858,0.09689158751116735,0.0,-0.5,199,3549.12036,356,6421.66663,0.285332373297017,,-0.5,1,1.0769230769230769,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01967554146393985,no,no,3246,0
NCT03745053:30244504,0,0,0,NCT03745053,30244504,0.09689158751116735,0.0,-0.5,203,3521.12212,367,6438.99946,0.285332373297017,,-0.5,1,1.0714285714285714,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019670570256305156,no,no,3247,0
NCT03745053:24454326,0,0,0,NCT03745053,24454326,0.14455864030802415,0.0,-0.5,147,2740.07149,277,5204.57688,0.285332373297017,,-0.5,1,0.506728134364736,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019638824324287398,no,no,3248,0
NCT03745053:28704242,0,0,0,NCT03745053,28704242,0.09689158751116735,0.0,-0.5,206,3602.65266,362,6446.58404,0.285332373297017,,-0.5,1,1.0666666666666667,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01963230923540666,no,no,3249,0
NCT03745053:22777812,0,0,0,NCT03745053,22777812,0.09689158751116735,0.0,-0.5,193,3339.6574,348,6125.60651,0.285332373297017,,-0.5,1,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019610543709880166,no,no,3250,0
NCT03745053:25552564,0,0,0,NCT03745053,25552564,0.09689158751116735,0.0,-0.5,207,3599.48704,366,6467.56342,0.285332373297017,,-0.5,1,1.0588235294117647,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01960807998605187,no,no,3251,0
NCT03745053:27327504,0,0,0,NCT03745053,27327504,0.09689158751116735,0.0,-0.5,130,2354.14491,247,4568.06396,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019597655227493273,no,no,3252,0
NCT03745053:30173390,0,0,0,NCT03745053,30173390,0.14455864030802415,0.0,-0.5,153,1763.08392,275,3236.97987,0.285332373297017,,-0.5,1,1.0909090909090908,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019597256358353247,no,no,3253,0
NCT03745053:30409759,0,0,0,NCT03745053,30409759,0.14455864030802415,0.0,-0.5,134,2490.11439,247,4678.5903,0.285332373297017,,-0.5,1,1.0769230769230769,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0791550925925926,1,0,0.0,0.236849605005533,0.019583308033066765,no,no,3254,0
NCT03745053:30573055,0,0,0,NCT03745053,30573055,0.09689158751116735,0.0,-0.5,200,3420.13816,362,6286.27633,0.285332373297017,,-0.5,1,1.1111111111111112,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019580799179105306,no,no,3255,0
NCT03745053:22027731,0,0,0,NCT03745053,22027731,0.09689158751116735,0.0,-0.5,208,3565.27746,363,6351.23417,0.285332373297017,,-0.5,1,1.0909090909090908,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019568201092825005,no,no,3256,0
NCT03745053:22641544,0,0,0,NCT03745053,22641544,0.14455864030802415,0.0,-0.5,183,3158.50476,340,5929.54561,0.285332373297017,,-0.5,0,1.0555555555555556,0,0.0,-0.5,0,0.123653040492693,-0.5,-0.5,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019557458108321404,no,no,3257,0
NCT03745053:24167078,0,0,0,NCT03745053,24167078,0.09689158751116735,0.0,-0.5,202,3514.51891,361,6372.53747,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019549592111790463,no,no,3258,0
NCT03745053:18757996,0,0,0,NCT03745053,18757996,0.09689158751116735,0.0,-0.5,123,2556.41364,215,4557.09991,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019547791382354858,no,no,3259,0
NCT03745053:20842744,0,0,0,NCT03745053,20842744,0.09689158751116735,0.0,-0.5,185,3341.85538,335,6108.24512,0.285332373297017,,-0.5,1,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01953159175273374,no,no,3260,0
NCT03745053:28846543,0,0,0,NCT03745053,28846543,0.09689158751116735,0.0,-0.5,202,3589.32187,354,6423.21302,0.285332373297017,,-0.5,1,1.0666666666666667,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019525985242248613,no,no,3261,0
NCT03745053:27499178,0,0,0,NCT03745053,27499178,0.09689158751116735,0.0,-0.5,182,3307.51747,328,6026.94808,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.2,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01952315602988454,no,no,3262,0
NCT03745053:23435745,0,0,0,NCT03745053,23435745,0.09689158751116735,0.0,-0.5,163,2588.85154,279,4547.90982,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019506091211531216,no,no,3263,0
NCT03745053:24365120,0,0,0,NCT03745053,24365120,0.09689158751116735,0.0,-0.5,206,3568.62717,359,6362.85401,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019505651767962283,no,no,3264,0
NCT03745053:26466202,0,0,0,NCT03745053,26466202,0.09689158751116735,0.0,-0.5,217,3761.80603,384,6759.25407,0.285332373297017,,-0.5,1,1.0909090909090908,0,0.0,0.5,0,0.3333333333333333,-0.5,-0.5,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01950512155502422,no,no,3265,0
NCT03745053:32223567,0,0,0,NCT03745053,32223567,0.14455864030802415,0.0,-0.5,185,3249.12246,343,6070.08809,0.285332373297017,,-0.5,1,1.1666666666666667,0,0.0,0.5,0,0.123653040492693,-0.5,-0.5,-0.5,0.5,,0.235266203703704,1,0,0.0,0.236849605005533,0.01947729692414656,no,no,3266,0
NCT03745053:21413135,0,0,0,NCT03745053,21413135,0.09689158751116735,0.0,-0.5,124,2538.73039,224,4635.23958,0.285332373297017,,-0.5,1,1.0769230769230769,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01947486742302268,no,no,3267,0
NCT03745053:31029616,0,0,0,NCT03745053,31029616,0.09689158751116735,0.0,-0.5,113,2293.93222,210,4338.42898,0.285332373297017,,-0.5,1,1.0625,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0791550925925926,1,0,0.0,0.236849605005533,0.019471959748990565,no,no,3268,0
NCT03745053:21665885,0,0,0,NCT03745053,21665885,0.09689158751116735,0.0,-0.5,136,2599.35547,257,4951.87993,0.285332373297017,,-0.5,0,1.1111111111111112,0,0.0,0.5,0,0.0,-0.5,-0.5,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019467541086008535,no,no,3269,0
NCT03745053:26332874,0,0,0,NCT03745053,26332874,0.07510506096918455,0.0,-0.5,225,3820.5492,404,6918.46288,0.285332373297017,,-0.5,1,0.0,0,-0.5,-0.5,0,0.5,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019437530976270625,no,no,3270,0
NCT03745053:26507618,0,0,0,NCT03745053,26507618,0.09689158751116735,0.0,-0.5,68,1222.26457,131,2454.64443,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019433324512029317,no,no,3271,0
NCT03745053:28369332,0,0,0,NCT03745053,28369332,0.09689158751116735,0.0,-0.5,187,3389.74891,330,6086.14377,0.285332373297017,,-0.5,1,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019431535142992864,no,no,3272,0
NCT03745053:22027728,0,0,0,NCT03745053,22027728,0.19488532604084127,0.0,-0.5,195,3470.26734,353,6343.86875,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019419783678623872,no,no,3273,0
NCT03745053:24666619,0,0,0,NCT03745053,24666619,0.09689158751116735,0.0,-0.5,185,3231.74581,346,6080.92644,0.285332373297017,,-0.5,1,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019407988790579218,no,no,3274,0
NCT03745053:28940882,0,0,0,NCT03745053,28940882,0.09689158751116735,0.0,-0.5,202,3587.70622,351,6378.68271,0.285332373297017,,-0.5,1,1.0714285714285714,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01939679379801281,no,no,3275,0
NCT03745053:26756859,0,0,0,NCT03745053,26756859,0.09689158751116735,0.0,-0.5,197,3472.54588,358,6357.16151,0.285332373297017,,-0.5,1,1.0769230769230769,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019382820876540356,no,no,3276,0
NCT03745053:29588800,0,0,0,NCT03745053,29588800,0.14455864030802415,0.0,-0.5,223,3822.15636,395,6883.09376,0.285332373297017,,-0.5,1,0.506728134364736,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019349849859380357,no,no,3277,0
NCT03745053:29278354,0,0,0,NCT03745053,29278354,0.09689158751116735,0.0,-0.5,200,3511.20169,347,6231.12477,0.285332373297017,,-0.5,1,1.1111111111111112,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01933144101617963,no,no,3278,0
NCT03745053:22259600,0,0,0,NCT03745053,22259600,0.14455864030802415,0.0,-0.5,228,3811.74357,406,6876.57576,0.285332373297017,,-0.5,1,0.506728134364736,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01932055900943116,no,no,3279,0
NCT03745053:28931024,0,0,0,NCT03745053,28931024,0.09689158751116735,0.0,-0.5,166,1378.84867,302,2581.95074,0.285332373297017,,0.0,1,0.0,0,0.0,-0.5,0,0.0,0.0,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01928769259877593,no,no,3280,0
NCT03745053:20562069,0,0,0,NCT03745053,20562069,0.09689158751116735,0.0,-0.5,187,3403.48248,330,6109.71659,0.285332373297017,,-0.5,1,1.1428571428571428,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019264255305118928,no,no,3281,0
NCT03745053:19699048,0,0,0,NCT03745053,19699048,0.14455864030802415,0.0,-0.5,204,3511.80463,368,6411.12991,0.285332373297017,,-0.5,1,0.0,0,0.0,0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019256243723183044,no,no,3282,0
NCT03745053:16527546,0,0,0,NCT03745053,16527546,0.09689158751116735,0.0,-0.5,147,2560.75001,254,4487.85278,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01923572024280651,no,no,3283,0
NCT03745053:24655693,0,0,0,NCT03745053,24655693,0.09689158751116735,0.0,-0.5,132,2477.90465,239,4580.47478,0.285332373297017,,-0.5,1,1.0769230769230769,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01922856039112894,no,no,3284,0
NCT03745053:27262860,0,0,0,NCT03745053,27262860,0.14455864030802415,0.0,-0.5,224,3821.76491,391,6812.40145,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019227904958316767,no,no,3285,0
NCT03745053:21208182,0,0,0,NCT03745053,21208182,0.09689158751116735,0.0,-0.5,146,2531.15702,251,4482.72503,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01921280657773678,no,no,3286,0
NCT03745053:20542797,0,0,0,NCT03745053,20542797,0.09689158751116735,0.0,-0.5,200,3506.83127,355,6319.19248,0.285332373297017,,-0.5,1,1.0769230769230769,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01921251988557264,no,no,3287,0
NCT03745053:27840326,0,0,0,NCT03745053,27840326,0.15126420847911967,0.0,-0.5,191,3463.66048,337,6212.86367,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.3333333333333333,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019207409067189443,no,no,3288,0
NCT03745053:20142177,0,0,0,NCT03745053,20142177,0.09689158751116735,0.0,-0.5,205,3558.37029,353,6289.93144,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019177848280444013,no,no,3289,0
NCT03745053:25700754,0,0,0,NCT03745053,25700754,0.113399791440818,0.0,-0.5,162,2972.35009,292,5479.13017,0.285332373297017,,-0.5,1,1.1428571428571428,0,-0.5,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01916555388926872,no,no,3290,0
NCT03745053:9974400,0,0,0,NCT03745053,9974400,0.09689158751116735,0.0,-0.5,86,1249.40071,158,2319.86458,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019155080758127822,no,no,3291,0
NCT03745053:21463149,0,0,0,NCT03745053,21463149,0.09689158751116735,0.0,-0.5,185,3237.62052,341,6023.03932,0.285332373297017,,-0.5,1,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01914860768092921,no,no,3292,0
NCT03745053:30586704,0,0,0,NCT03745053,30586704,0.09689158751116735,0.0,-0.5,157,2970.31872,283,5416.35560000001,0.285332373297017,,-0.5,0,1.0714285714285714,0,0.0,-0.5,0,0.0,-0.5,-0.5,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019125928812212187,no,no,3293,0
NCT03745053:20580101,0,0,0,NCT03745053,20580101,0.09689158751116735,0.0,-0.5,150,1514.38427,251,2540.29292,0.285332373297017,,0.0,1,0.0,0,0.0,-0.5,0,0.0,0.0,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019101823592029096,no,no,3294,0
NCT03745053:27067621,0,0,0,NCT03745053,27067621,0.09689158751116735,0.0,-0.5,125,2360.59492,233,4455.82065,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.0190930205671662,no,no,3295,0
NCT03745053:28707322,0,0,0,NCT03745053,28707322,0.14455864030802415,0.0,-0.5,143,2591.23002,268,4929.12101,0.285332373297017,,-0.5,1,1.0714285714285714,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01907828994658804,no,no,3296,0
NCT03745053:21700758,0,0,0,NCT03745053,21700758,0.09689158751116735,0.0,-0.5,124,2315.76409,235,4452.28181,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01907731923213743,no,no,3297,0
NCT03745053:20517959,0,0,0,NCT03745053,20517959,0.09689158751116735,0.0,-0.5,239,3996.34977,416,7108.79497,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.25,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01906077651424477,no,no,3298,0
NCT03745053:11686669,0,0,0,NCT03745053,11686669,0.09689158751116735,0.0,-0.5,208,3549.49638,365,6344.52354,0.285332373297017,,-0.5,1,1.0588235294117647,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.0190552938809,no,no,3299,0
NCT03745053:28612280,0,0,0,NCT03745053,28612280,0.14455864030802415,0.0,-0.5,127,2529.0631,231,4661.92172,0.285332373297017,,-0.5,1,0.506728134364736,0,0.0,0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019031984743186223,no,no,3300,0
NCT03745053:28318138,0,0,0,NCT03745053,28318138,0.09689158751116735,0.0,-0.5,194,3467.55106,353,6346.94302,0.285332373297017,,-0.5,1,1.0555555555555556,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019017513699485886,no,no,3301,0
NCT03745053:24038911,0,0,0,NCT03745053,24038911,0.21963305911017436,0.0,-0.5,195,3471.7469,348,6274.00942,0.285332373297017,,-0.5,1,1.0769230769230769,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.019011772965884736,no,no,3302,0
NCT03745053:19624076,0,0,0,NCT03745053,19624076,0.09689158751116735,0.0,-0.5,187,3379.41369,321,5990.75635,0.285332373297017,,-0.5,1,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019005433309938657,no,no,3303,0
NCT03745053:27184586,0,0,0,NCT03745053,27184586,0.09689158751116735,0.0,-0.5,129,2503.93283,221,4415.25225,0.285332373297017,,-0.5,1,1.1111111111111112,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.019003672038170452,no,no,3304,0
NCT03745053:30167772,0,0,0,NCT03745053,30167772,0.09689158751116735,0.0,-0.5,214,3730.96977,383,6749.48239,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.25,-0.5,0.0,-0.5,-0.5,,0.0791550925925926,1,0,0.0,0.236849605005533,0.01899534410956523,no,no,3305,0
NCT03745053:17219373,0,0,0,NCT03745053,17219373,0.09689158751116735,0.0,-0.5,229,1903.79463,397,3347.05673,0.285332373297017,,0.0,0,0.0,0,0.0,-0.5,0,0.0,0.0,-0.5,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01895266177067124,no,no,3306,0
NCT03745053:26315734,0,0,0,NCT03745053,26315734,0.09689158751116735,0.0,-0.5,192,3448.13879,347,6278.78351,0.285332373297017,,-0.5,1,1.0714285714285714,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01895154812902857,no,no,3307,0
NCT03745053:24668526,0,0,0,NCT03745053,24668526,0.14455864030802415,0.0,-0.5,101,1706.12079,173,3040.65355,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.0189302059392593,no,no,3308,0
NCT03745053:24631162,0,0,0,NCT03745053,24631162,0.09689158751116735,0.0,-0.5,190,3447.6341,337,6208.51338,0.285332373297017,,-0.5,1,1.0909090909090908,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.018929698957345423,no,no,3309,0
NCT03745053:23996244,0,0,0,NCT03745053,23996244,0.09689158751116735,0.0,-0.5,193,3454.89833,344,6261.88844,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.16666666666666666,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.018912911750556944,no,no,3310,0
NCT03745053:25411635,0,0,0,NCT03745053,25411635,0.113399791440818,0.0,-0.5,159,2827.18512,302,5402.35018,0.285332373297017,,-0.5,1,0.506728134364736,0,-0.5,0.5,0,0.123653040492693,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01890226477650217,no,no,3311,0
